지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2010-09-08 13:00,23.1,0,,,3,0,90,0,46,0,12.9,10.8,1005.2,0,1015,0,0,0,0.84,,,10,6,ScAs,10,1700,,,27.6,0,24.7,24.6,24.5,25
108,서울,2010-09-08 14:00,23.3,0,,,3.1,0,50,0,47,0,13.4,11.3,1004.9,0,1014.7,0,0,0,0.9,,,10,6,ScAs,10,1700,,,27.6,0,25,24.8,24.7,25
108,서울,2010-09-08 15:00,23.9,0,,,3.3,0,50,0,49,0,14.5,12.5,1004.6,0,1014.3,0,0,0,1.02,,,10,5,ScAs,10,1700,0,,29.7,0,25.5,25,24.8,25.1
108,서울,2010-09-08 16:00,24,0,,,3.2,0,70,0,49,0,14.6,12.6,1004.2,0,1013.9,0,0,0,0.98,,,10,5,ScAs,10,1700,,,28.7,0,25.9,25.5,25,25.2
108,서울,2010-09-08 17:00,23.6,0,,,2.4,0,70,0,51,0,14.8,12.8,1004.5,0,1014.3,0,0,0,0.43,,,10,6,ScAs,10,1700,,,25.1,0,25.7,25.6,25.2,25.3
108,서울,2010-09-08 18:00,23.3,0,,,3.3,0,50,0,56,0,16,14,1004.5,0,1014.3,0,0,0,0.17,,,10,7,ScAs,10,1500,,,23.2,0,24.9,25.3,25.2,25.4
108,서울,2010-09-08 19:00,23,0,,,2.2,0,70,0,57,0,16,14,1004.7,0,1014.5,0,0,0,0.02,,,,,,,,,,22.2,0,24.3,24.9,24.9,25.4
108,서울,2010-09-08 20:00,22.9,0,,,2.5,0,70,0,58,0,16.1,14.1,1004.9,0,1014.7,0,,9,,,,,,,,,,,21.8,0,23.8,24.6,24.8,25.4
108,서울,2010-09-08 21:00,22.6,0,,,3.5,0,70,0,58,0,15.9,13.9,1005.2,0,1015,0,,9,,,,10,7,ScAs,10,1500,0,,21.6,0,23.4,24.2,24.6,25.3
108,서울,2010-09-08 22:00,22.3,0,,,2.7,0,50,0,60,0,16.1,14.1,1005.3,0,1015.1,0,,9,,,,,,,,,,,21.3,0,23.2,24,24.3,25.2
108,서울,2010-09-08 23:00,22.3,0,,,2.4,0,70,0,59,0,15.8,13.8,1005.6,0,1015.4,0,,9,,,,,,,,,,,21.2,0,22.9,23.7,24.1,25
108,서울,2010-09-09 0:00,22.2,0,,,2.3,0,50,0,61,0,16.3,14.3,1005.9,0,1015.8,0,,9,,,,10,7,ScAs,10,1500,,,21.1,0,22.8,23.6,23.9,24.9
108,서울,2010-09-09 1:00,22,0,0,0,2.3,0,70,0,60,0,15.8,13.8,1005.5,0,1015.4,0,,9,,,,10,6,ScAs,10,1500,,1,21,0,22.6,23.4,23.8,24.9
108,서울,2010-09-09 2:00,21.9,0,,9,2.1,0,70,0,61,0,16,14,1005.3,0,1015.2,0,,9,,,,,,,,,,,20.9,0,22.5,23.3,23.7,24.8
108,서울,2010-09-09 3:00,21.9,0,,9,2,0,70,0,62,0,16.2,14.2,1005.2,0,1015.1,0,,9,,,,10,6,ScAs,10,1500,0,,20.9,0,22.4,23.1,23.6,24.7
108,서울,2010-09-09 4:00,21.2,0,0,0,2,0,110,0,76,0,19,16.7,1004.9,0,1014.8,0,,9,,,,10,6,ScAs,9,1200,,1,20.5,0,22.3,23,23.4,24.6
108,서울,2010-09-09 5:00,19.9,0,0.1,0,1.1,0,90,0,89,0,20.6,18,1004.9,0,1014.9,0,,9,,,,10,7,StNs,8,600,,1901,19.9,0,22.1,22.9,23.3,24.5
108,서울,2010-09-09 6:00,19.5,0,0.4,0,1.9,0,70,0,93,0,21,18.3,1004.9,0,1014.8,0,,9,,,,10,7,StNs,7,300,,1901,19.9,0,22,22.8,23.2,24.4
108,서울,2010-09-09 7:00,19.4,0,0,0,2.7,0,70,0,93,0,20.9,18.2,1005,0,1014.9,0,0,0,0,,,10,7,StNs,7,500,,1901,19.9,0,21.8,22.6,23.1,24.3
108,서울,2010-09-09 8:00,19.1,0,0.5,0,3.2,0,70,0,93,0,20.5,17.9,1005.1,0,1015,0,0,0,0.09,,,10,7,StNs,7,500,,1901,20.2,0,21.7,22.5,23,24.2
108,서울,2010-09-09 9:00,19.3,0,0,0,3.5,0,50,0,91,0,20.2,17.7,1005.1,0,1015,0,0,0,0.27,,,10,6,ScAs,10,800,1,1901,21.3,0,21.9,22.5,22.9,24.1
108,서울,2010-09-09 10:00,19.9,0,,9,2.5,0,50,0,87,0,20.1,17.6,1005.4,0,1015.4,0,0,0,0.42,,,10,6,ScAs,10,800,,19,22.6,0,22.2,22.6,22.9,24.1
108,서울,2010-09-09 11:00,20.8,0,0,0,3.2,0,50,0,83,0,20.2,17.7,1004.9,0,1014.8,0,0,0,0.52,,,10,6,ScAs,10,800,,1901,24.3,0,22.5,22.8,22.9,24
108,서울,2010-09-09 12:00,21.1,0,0,0,4,0,50,0,82,0,20.4,17.8,1004.1,0,1014,0,0,0,0.79,,,10,6,ScAs,10,800,,1901,24.5,0,23.1,23,23.1,24
108,서울,2010-09-09 13:00,21.2,0,0,0,3.4,0,50,0,87,0,21.8,18.9,1004.1,0,1014,0,0,0,0.57,,,10,7,StNs,8,700,,1901,23,0,23.4,23.4,23.3,24
108,서울,2010-09-09 14:00,21,0,0.5,0,2.9,0,70,0,88,0,21.8,18.9,1003,0,1012.9,0,0,0,0.42,,,10,7,StNs,8,700,,1901,22.4,0,23.4,23.4,23.4,24
108,서울,2010-09-09 15:00,20.6,0,6.5,0,2,0,70,0,93,0,22.5,19.4,1002.5,0,1012.4,0,0,0,0.22,,,10,7,StNs,8,600,1,1901,21.8,0,23.1,23.4,23.4,24
108,서울,2010-09-09 16:00,20.6,0,2.5,0,3.1,0,50,0,94,0,22.7,19.5,1002,0,1011.9,0,0,0,0.19,,,10,7,StNs,8,600,,1901,21.8,0,22.9,23.3,23.4,24.1
108,서울,2010-09-09 17:00,20.7,0,0,0,3.5,0,70,0,94,0,22.8,19.6,1001.4,0,1011.3,0,0,0,0.14,,,10,6,ScAs,10,600,,1901,21.8,0,22.8,23.2,23.3,24
108,서울,2010-09-09 18:00,20.7,0,0.5,0,3.4,0,70,0,94,0,22.8,19.6,1001.2,0,1011.1,0,0,0,0.02,,,10,6,ScAs,10,600,,1901,21.2,0,22.6,23,23.2,24
108,서울,2010-09-09 19:00,21.1,0,,9,2.7,0,70,0,93,0,23.2,19.9,1000.5,0,1010.4,0,0,0,0,,,,,,,,,19,21.3,0,22.5,22.9,23.1,24
108,서울,2010-09-09 20:00,21.5,0,,9,2.6,0,50,0,92,0,23.5,20.1,1000.8,0,1010.6,0,,9,,,,,,,,,,19,21.5,0,22.4,22.9,23,23.9
108,서울,2010-09-09 21:00,21.7,0,22,0,1.4,0,50,0,94,0,24.3,20.6,1001.4,0,1011.2,0,,9,,,,10,8,StNs,8,200,2,711901,21.4,0,22.4,22.8,23,23.9
108,서울,2010-09-09 22:00,21.4,0,31,0,4.3,0,50,0,95,0,24.1,20.5,1000.5,0,1010.3,0,,9,,,,10,8,CbStNs,7,120,,7271701901,21.4,0,22.4,22.7,22.9,23.7
108,서울,2010-09-09 23:00,22,0,19.5,0,2.5,0,50,0,95,0,25,21.1,999.7,0,1009.5,0,,9,,,,10,8,CbStNs,7,200,,701901,21.9,0,22.3,22.6,22.8,23.7
108,서울,2010-09-10 0:00,22.5,0,7,0,2.3,0,200,0,95,0,25.8,21.6,999.4,0,1009.2,0,,9,,,,10,8,StNs,8,500,,701901,22.2,0,22.5,22.7,22.7,23.7
108,서울,2010-09-10 1:00,24.2,0,0,0,7.5,0,200,0,89,0,26.8,22.2,999.3,0,1009,0,,9,,,,10,7,StNs,8,600,,1901,23,0,22.7,22.8,22.8,23.6
108,서울,2010-09-10 2:00,24,0,0.2,0,4.9,0,230,0,91,0,27.1,22.4,999.2,0,1008.9,0,,9,,,,10,7,StNs,8,600,,1901,23.2,0,23,23,22.9,23.6
108,서울,2010-09-10 3:00,24,0,1.3,0,5,0,200,0,92,0,27.4,22.6,998.9,0,1008.6,0,,9,,,,10,7,StNs,8,300,2,1901,23.4,0,23.2,23.1,23,23.6
108,서울,2010-09-10 4:00,24,0,2,0,4.4,0,230,0,92,0,27.4,22.6,998.9,0,1008.6,0,,9,,,,10,7,StNs,8,500,,1901,23.5,0,23.3,23.3,23.1,23.7
108,서울,2010-09-10 5:00,24.2,0,0.5,0,5.2,0,200,0,91,0,27.4,22.6,998.8,0,1008.5,0,,9,,,,10,7,ScAs,10,500,,1901,23.5,0,23.5,23.4,23.2,23.7
108,서울,2010-09-10 6:00,24.1,0,2.5,0,6.2,0,200,0,92,0,27.6,22.7,998.5,0,1008.2,0,,9,,,,10,7,StNs,8,500,,1901,23.6,0,23.5,23.5,23.3,23.8
108,서울,2010-09-10 7:00,23.9,0,4,0,4.1,0,230,0,93,0,27.4,22.6,998.6,0,1008.3,0,0,0,0,,,10,7,StNs,8,500,,1901,23.6,0,23.6,23.5,23.4,23.8
108,서울,2010-09-10 8:00,24,0,12.5,0,4,0,200,0,94,0,27.9,22.9,998.6,0,1008.3,0,0,0,0.02,,,10,7,StNs,7,700,,1901,23.7,0,23.7,23.6,23.5,23.8
108,서울,2010-09-10 9:00,24.3,0,3,0,5.2,0,230,0,93,0,28.1,23,998.9,0,1008.6,0,0,0,0.04,,,10,7,StNs,7,700,1,1901,24.1,0,23.8,23.7,23.5,23.8
108,서울,2010-09-10 10:00,24.6,0,1.5,0,5.3,0,200,0,92,0,28.4,23.2,999.4,0,1009.1,0,0,0,0.09,,,10,8,StNs,7,700,,1901,24.3,0,24,23.8,23.6,23.9
108,서울,2010-09-10 11:00,25.1,0,0,0,6.5,0,230,0,88,0,27.9,22.9,999.5,0,1009.2,0,0,0,0.19,,,10,6,ScNs,9,800,,1901,24.8,0,24.2,23.9,23.7,23.9
108,서울,2010-09-10 12:00,24.8,0,5,0,5.5,0,230,0,91,0,28.4,23.2,998.9,0,1008.6,0,0,0,0.28,,,10,7,StNs,7,800,,1901,24.9,0,24.5,24.2,23.8,24
108,서울,2010-09-10 13:00,25.5,0,0.5,0,4.5,0,230,0,89,0,28.9,23.5,998.7,0,1008.4,0,0,0,0.27,,,10,6,ScAs,9,800,,1901,26.6,0,24.6,24.3,23.9,24
108,서울,2010-09-10 14:00,25.1,0,8.5,0,5,0,230,0,92,0,29.3,23.7,998,0,1007.7,0,0,0,0.27,,,10,7,StNs,7,700,,1901,25.1,0,24.9,24.5,24.1,24.1
108,서울,2010-09-10 15:00,25.1,0,8,0,5.9,0,230,0,91,0,28.9,23.5,997.7,0,1007.4,0,0,0,0.17,,,10,7,StNs,7,800,2,1901,25.2,0,24.8,24.6,24.2,24.2
108,서울,2010-09-10 16:00,25.1,0,0,0,4.8,0,230,0,87,0,27.6,22.7,997.8,0,1007.5,0,0,0,0.15,,,10,6,StNs,7,900,,1901,25,0,24.8,24.6,24.3,24.3
108,서울,2010-09-10 17:00,24.2,0,4.5,0,5.3,0,230,0,92,0,27.7,22.8,998,0,1007.7,0,0,0,0.02,,,10,7,StNs,7,700,,1901,24.2,0,24.7,24.6,24.3,24.3
108,서울,2010-09-10 18:00,24,0,2,0,3.5,0,270,0,92,0,27.4,22.6,998.3,0,1008,0,0,0,0.03,,,10,7,StNs,7,600,,1901,24,0,24.5,24.5,24.3,24.3
108,서울,2010-09-10 19:00,23.5,0,3,0,3.8,0,270,0,92,0,26.6,22.1,998.3,0,1008,0,0,0,0,,,10,7,StNs,7,600,,1901,23.5,0,24.3,24.4,24.3,24.4
108,서울,2010-09-10 20:00,23.6,0,3.5,0,3.5,0,230,0,92,0,26.8,22.2,999.3,0,1009,0,,9,,,,10,7,StNs,7,600,,1901,23.3,0,24.1,24.2,24.2,24.4
108,서울,2010-09-10 21:00,23.2,0,3,0,4.3,0,230,0,92,0,26.1,21.8,999.9,0,1009.6,0,,9,,,,10,7,StNs,7,600,1,1901,23.1,0,23.9,24.1,24,24.4
108,서울,2010-09-10 22:00,23.2,0,2,0,2.4,0,230,0,93,0,26.3,21.9,999.8,0,1009.5,0,,9,,,,10,7,StNs,7,800,,1901,23.1,0,23.8,24,23.9,24.4
108,서울,2010-09-10 23:00,23.1,0,3,0,1.2,0,160,0,93,0,26.1,21.8,999.5,0,1009.2,0,,9,,,,10,7,StNs,7,800,,1901,23,0,23.7,23.9,23.9,24.3
108,서울,2010-09-11 0:00,22.6,0,4,0,0.9,0,180,0,93,0,25.5,21.4,999.2,0,1009,0,,9,,,,10,7,StNs,7,600,,1901,22.7,0,23.6,23.8,23.8,24.3
108,서울,2010-09-11 1:00,22.4,0,12,0,0.3,0,0,0,94,0,25.3,21.3,998.7,0,1008.5,0,,9,,,,10,7,StNs,7,300,,1901,22.6,0,23.4,23.7,23.7,24.2
108,서울,2010-09-11 2:00,22.4,0,9,0,0.6,0,110,0,95,0,25.6,21.5,998.4,0,1008.2,0,,9,,,,10,7,StNs,7,300,,1901,22.6,0,23.3,23.6,23.6,24.2
108,서울,2010-09-11 3:00,22.4,0,7.5,0,0.9,0,20,0,95,0,25.6,21.5,998,0,1007.8,0,,9,,,,10,7,StNs,7,300,2,1901,22.6,0,23.2,23.5,23.5,24.1
108,서울,2010-09-11 4:00,22.4,0,4,0,0.8,0,20,0,95,0,25.6,21.5,997.6,0,1007.4,0,,9,,,,10,7,StNs,7,300,,1901,22.6,0,23.2,23.4,23.4,24
108,서울,2010-09-11 5:00,22.5,0,14.5,0,0.7,0,20,0,95,0,25.8,21.6,997.6,0,1007.4,0,,9,,,,10,7,StNs,7,300,,1901,22.6,0,23.2,23.4,23.4,24
108,서울,2010-09-11 6:00,22.5,0,8.5,0,1.9,0,50,0,95,0,25.8,21.6,996.5,0,1006.2,0,,9,,,,10,7,StNs,7,300,,1901,22.6,0,23.1,23.3,23.3,23.9
108,서울,2010-09-11 7:00,22.6,0,4,0,0.9,0,70,0,95,0,26,21.7,996.8,0,1006.5,0,0,0,0,,,10,7,StNs,7,300,,1901,22.7,0,23.1,23.3,23.3,23.9
108,서울,2010-09-11 8:00,22.6,0,3.5,0,0.5,0,50,0,95,0,26,21.7,996.9,0,1006.6,0,0,0,0,,,10,7,StNs,7,300,,1901,22.7,0,23.1,23.3,23.2,23.9
108,서울,2010-09-11 9:00,23,0,1.5,0,1.6,0,50,0,95,0,26.6,22.1,997,0,1006.7,0,0,0,0.19,,,10,7,ScAs,8,400,1,1901,24.3,0,23.3,23.3,23.2,23.8
108,서울,2010-09-11 10:00,23.2,0,0,0,0.6,0,20,0,95,0,26.9,22.3,997.6,0,1007.3,0,0,0,0.25,,,10,7,StNs,7,400,,1901,24,0,23.7,23.5,23.3,23.8
108,서울,2010-09-11 11:00,23.5,0,1,0,2.5,0,50,0,94,0,27.1,22.4,997.4,0,1007.1,0,0,0,0.44,,,10,7,StNs,7,400,,1901,25.2,0,24.1,23.8,23.5,23.8
108,서울,2010-09-11 12:00,24.4,0,0,0,1.4,0,50,0,91,0,27.7,22.8,997.4,0,1007.1,0,0,0,0.57,,,10,7,ScAs,8,600,,1901,27,0,24.6,24.1,23.7,23.9
108,서울,2010-09-11 13:00,25.7,0,,9,0.3,0,0,0,82,0,26.9,22.3,997.6,0,1007.3,0,0,0,1.1,,,10,6,ScAs,8,800,,19,29.7,0,25.7,24.7,24,23.9
108,서울,2010-09-11 14:00,25.5,0,0,0,0.6,0,20,0,84,0,27.2,22.5,997.5,0,1007.2,0,0,0,0.41,,,10,6,ScAs,8,1200,,1901,27.8,0,25.9,25,24.4,24
108,서울,2010-09-11 15:00,26,0,0,0,1.2,0,270,0,81,0,27.1,22.4,997.4,0,1007.1,0,0,0,0.58,,,10,6,ScAs,8,800,1,1901,28.1,0,26.2,25.3,24.7,24.2
108,서울,2010-09-11 16:00,25.8,0,,9,2.2,0,230,0,81,0,26.8,22.2,997.5,0,1007.2,0,0,0,0.27,,,10,6,ScAs,8,800,,19,26.4,0,26.2,25.6,24.8,24.4
108,서울,2010-09-11 17:00,25,0,0.5,0,3.3,0,250,0,88,0,27.7,22.8,998.2,0,1007.9,0,0,0,0.18,,,10,6,ScAs,8,800,,1901,25.4,0,25.8,25.5,24.9,24.5
108,서울,2010-09-11 18:00,24.7,0,,9,4.1,0,230,0,85,0,26.4,22,998.2,0,1007.8,0,0,0,0.12,,,10,6,ScAs,8,800,,19,24.7,0,25.3,25.2,24.8,24.6
108,서울,2010-09-11 19:00,24.2,0,0,0,3.3,0,250,0,86,0,26,21.7,998.4,0,1008.1,0,0,0,0.01,,,10,6,ScAs,8,800,,1901,23.8,0,24.9,25,24.8,24.6
108,서울,2010-09-11 20:00,23.6,0,1.5,0,2.5,0,290,0,92,0,26.8,22.2,999.1,0,1008.8,0,,9,,,,10,7,StNs,7,500,,1901,23.6,0,24.6,24.8,24.7,24.7
108,서울,2010-09-11 21:00,23.4,0,0.5,0,1.7,0,270,0,92,0,26.4,22,999.3,0,1009,0,,9,,,,10,6,ScAs,9,500,1,1901,23.5,0,24.3,24.6,24.5,24.7
108,서울,2010-09-11 22:00,23.2,0,,9,1.3,0,200,0,93,0,26.3,21.9,999.2,0,1008.9,0,,9,,,,,,,,,,19,23.5,0,24.2,24.4,24.4,24.6
108,서울,2010-09-11 23:00,23.3,0,0,0,0.3,0,0,0,92,0,26.3,21.9,999.2,0,1008.9,0,,9,,,,10,7,StNs,7,500,,1901,23.5,0,24.1,24.3,24.3,24.6
108,서울,2010-09-12 0:00,23.3,0,0.5,0,0.2,0,0,0,93,0,26.4,22,998.5,0,1008.2,0,,9,,,,10,7,StNs,7,500,,1901,23.4,0,24,24.2,24.2,24.6
108,서울,2010-09-12 1:00,23.3,0,0,0,0.7,0,290,0,92,0,26.3,21.9,997.8,0,1007.5,0,,9,,,,10,7,StNs,7,500,,1901,23.3,0,23.9,24.1,24.1,24.5
108,서울,2010-09-12 2:00,23.2,0,0.2,0,0.6,0,250,0,93,0,26.3,21.9,997.4,0,1007.1,0,,9,,,,10,7,StNs,7,500,,1901,23.2,0,23.9,24.1,24.1,24.5
108,서울,2010-09-12 3:00,23,0,0.1,0,1.7,0,290,0,93,0,26.1,21.8,997.3,0,1007,0,,9,,,,10,8,StNs,7,400,1,1901,23.1,0,23.8,24,24,24.5
108,서울,2010-09-12 4:00,22.7,0,5.2,0,0.5,0,20,0,94,0,25.8,21.6,996.7,0,1006.4,0,,9,,,,10,7,StNs,7,250,,1901,22.9,0,23.7,23.9,23.9,24.4
108,서울,2010-09-12 5:00,21.8,0,4.5,0,1.1,0,50,0,94,0,24.4,20.7,996.3,0,1006.1,0,,9,,,,10,8,StNs,7,200,,1901,22.3,0,23.5,23.8,23.8,24.4
108,서울,2010-09-12 6:00,21.5,0,2.5,0,0.6,0,90,0,94,0,24,20.4,996.4,0,1006.2,0,,9,,,,10,8,StNs,7,500,,1901,22.1,0,23.2,23.6,23.7,24.3
108,서울,2010-09-12 7:00,21.2,0,2.5,0,1,0,70,0,94,0,23.5,20.1,996.4,0,1006.2,0,0,0,0,,,10,7,StNs,7,700,,1901,21.9,0,23,23.5,23.6,24.2
108,서울,2010-09-12 8:00,21.3,0,0.5,0,0.7,0,50,0,94,0,23.7,20.2,996.5,0,1006.3,0,0,0,0.18,,,10,7,StNs,7,700,,1901,22.7,0,23,23.3,23.4,24.2
108,서울,2010-09-12 9:00,21.1,0,0,0,1.1,0,320,0,93,0,23.2,19.9,996.9,0,1006.7,0,0,0,0.24,,,10,7,ScAs,9,700,1,1901,22.9,0,23.1,23.4,23.4,24.1
108,서울,2010-09-12 10:00,22.3,0,,9,1.3,0,20,0,88,0,23.7,20.2,997.4,0,1007.2,0,0,0,0.72,,,10,7,ScAs,10,700,,19,26.1,0,23.7,23.5,23.4,24
108,서울,2010-09-12 11:00,22.7,0,,9,1.8,0,50,0,83,0,22.8,19.6,997.5,0,1007.2,0,0,0,0.67,,,10,7,ScAs,10,700,,19,25.4,0,24.4,24,23.6,24
108,서울,2010-09-12 12:00,22.2,0,0,0,2.3,0,270,0,89,0,23.7,20.2,997.8,0,1007.6,0,0,0,0.44,,,10,8,StNs,8,500,,1902,24.7,0,24.4,24.2,23.9,24.1
108,서울,2010-09-12 13:00,22.2,0,0,0,2.1,0,270,0,88,0,23.5,20.1,998,0,1007.8,0,0,0,0.48,,,10,7,ScAs,9,500,,1902,25.1,0,24.5,24.3,23.9,24.1
108,서울,2010-09-12 14:00,23.3,0,,9,2,0,290,0,81,0,23.1,19.8,998,0,1007.7,0,0,0,0.98,,,10,6,ScAs,10,1200,,19,29.2,0,24.8,24.4,24.1,24.2
108,서울,2010-09-12 15:00,23.7,0,,9,1.4,0,270,0,78,0,22.8,19.6,998,0,1007.7,0,0,0,0.9,,,10,6,ScAs,10,1500,1,,27.1,0,25.6,24.9,24.3,24.3
108,서울,2010-09-12 16:00,25.2,0,,9,0.6,0,50,0,70,0,22.4,19.3,997.8,0,1007.5,0,0.3,0,1.25,,,6,6,Sc,10,1800,,,28.9,0,26.1,25.1,24.6,24.4
108,서울,2010-09-12 17:00,25.6,0,,9,1,0,20,0,68,0,22.2,19.2,998,0,1007.7,0,0.6,0,1.2,,,5,5,CuSc,8,1800,,,27.2,0,26.7,25.6,24.9,24.5
108,서울,2010-09-12 18:00,25,0,,9,0.6,0,320,0,72,0,22.7,19.5,998.1,0,1007.8,0,0.7,0,0.55,,,4,4,Sc,10,1800,,,24.6,0,26.3,25.7,25.2,24.6
108,서울,2010-09-12 19:00,24,0,,9,1.8,0,290,0,78,0,23.2,19.9,998.3,0,1008,0,0.1,0,0.04,,,,,,,,,,23.8,0,25.4,25.4,25.1,24.7
108,서울,2010-09-12 20:00,23.4,0,,9,2,0,230,0,78,0,22.4,19.3,999,0,1008.7,0,,9,,,,,,,,,,,22.6,0,24.7,25,24.9,24.8
108,서울,2010-09-12 21:00,23.2,0,,9,2.6,0,230,0,78,0,22.1,19.1,999.3,0,1009,0,,9,,,,8,8,Sc,10,1200,1,,22.2,0,24.1,24.6,24.7,24.8
108,서울,2010-09-12 22:00,23,0,,9,4.2,0,200,0,81,0,22.7,19.5,999.4,0,1009.1,0,,9,,,,,,,,,,,22.1,0,23.7,24.3,24.4,24.7
108,서울,2010-09-12 23:00,22.8,0,,9,3.7,0,200,0,83,0,22.9,19.7,999.4,0,1009.2,0,,9,,,,,,,,,,,22,0,23.5,24,24.1,24.7
108,서울,2010-09-13 0:00,22.5,0,,9,2.6,0,230,0,86,0,23.4,20,999.5,0,1009.3,0,,9,,,,6,6,Sc,10,800,,19,21.3,0,23.2,23.8,24,24.6
108,서울,2010-09-13 1:00,22.4,0,,,1.6,0,230,0,87,0,23.5,20.1,999.8,0,1009.6,0,,9,,,,,,,,,,19,21.4,0,22.9,23.5,23.8,24.5
108,서울,2010-09-13 2:00,21.9,0,,,1.5,0,270,0,87,0,22.8,19.6,999.9,0,1009.7,0,,9,,,,,,,,,,19,20.6,0,22.7,23.3,23.6,24.4
108,서울,2010-09-13 3:00,21.5,0,,,0.8,0,250,0,87,0,22.2,19.2,1000.1,0,1009.9,0,,9,,,,6,6,Sc,10,800,1,19,20.3,0,22.3,23.1,23.4,24.3
108,서울,2010-09-13 4:00,21.2,0,,,0.5,0,250,0,89,0,22.4,19.3,1000.3,0,1010.2,0,,9,,,,7,7,Sc,10,800,,19,20.4,0,22,22.8,23.2,24.2
108,서울,2010-09-13 5:00,21.3,0,,,1.1,0,250,0,88,0,22.2,19.2,1000.6,0,1010.5,0,,9,,,,7,7,Sc,10,800,,19,21,0,22,22.7,23,24.1
108,서울,2010-09-13 6:00,21.1,0,,,1.5,0,230,0,89,0,22.2,19.2,1000.8,0,1010.7,0,,9,,,,7,7,Sc,10,800,,19,20.2,0,22,22.6,22.9,24
108,서울,2010-09-13 7:00,21,0,,,0.7,0,290,0,89,0,22.1,19.1,1001.4,0,1011.3,0,0,0,0.06,,,7,7,Sc,10,800,,19,20.9,0,21.9,22.5,22.8,23.9
108,서울,2010-09-13 8:00,22.2,0,,,1.2,0,250,0,80,0,21.3,18.5,1001.7,0,1011.5,0,0.4,0,0.58,,,6,6,Sc,10,800,,19,25.6,0,22.3,22.6,22.8,23.8
108,서울,2010-09-13 9:00,22.8,0,,,1.4,0,270,0,79,0,21.8,18.9,1001.9,0,1011.7,0,0.2,0,0.72,,,6,6,Sc,10,800,1,19,26.9,0,23.2,23,22.9,23.8
108,서울,2010-09-13 10:00,24.2,0,,,2,0,270,0,69,0,20.8,18.1,1002,0,1011.7,0,0.7,0,1.7,,,4,4,Sc,10,1000,,19,31.4,0,24.6,23.8,23.3,23.8
108,서울,2010-09-13 11:00,25.2,0,,,1.7,0,270,0,65,0,20.8,18.1,1002,0,1011.7,0,0.6,0,1.92,,,5,5,Sc,10,1200,,,32.6,0,26.1,24.7,23.9,23.8
108,서울,2010-09-13 12:00,26.3,0,,,1.9,0,250,0,60,0,20.5,17.9,1001.7,0,1011.4,0,0.7,0,2.26,,,5,5,Sc,10,1200,,,34.8,0,27.4,25.7,24.6,24
108,서울,2010-09-13 13:00,26.8,0,,,2,0,270,0,62,0,21.8,18.9,1001.4,0,1011.1,0,0.6,0,1.89,,,6,6,Sc,10,1200,,,36.8,0,28.1,26.5,25.3,24.2
108,서울,2010-09-13 14:00,26.6,0,,,3.6,0,320,0,59,0,20.5,17.9,1001,0,1010.7,0,0.7,0,2.21,,,4,4,Sc,10,1000,,,34.8,0,28.8,27.1,26,24.6
108,서울,2010-09-13 15:00,27,0,,,3.1,0,290,0,58,0,20.6,18,1000.7,0,1010.4,0,0.8,0,2.15,,,5,5,Sc,10,1000,1,,32.4,0,29.6,27.7,26.6,24.8
108,서울,2010-09-13 16:00,27.4,0,,,2.3,0,340,0,57,0,20.8,18.1,1000.5,0,1010.1,0,0.8,0,1.52,,,6,6,Sc,10,1200,,,31.6,0,29.1,27.8,27,25
108,서울,2010-09-13 17:00,27.3,0,,,3.3,0,270,0,56,0,20.2,17.7,1000.7,0,1010.3,0,1,0,1.16,,,6,6,Sc,10,1200,,,28.2,0,28.9,27.8,27.2,25.4
108,서울,2010-09-13 18:00,26.1,0,,,4,0,270,0,65,0,21.8,18.9,1001.1,0,1010.8,0,0.5,0,0.43,,,6,6,Sc,10,1200,,,25.8,0,28,27.5,27.1,25.6
108,서울,2010-09-13 19:00,24.7,0,,,4.4,0,290,0,75,0,23.2,19.9,1001.5,0,1011.2,0,0,0,0.06,,,,,,,,,,23.7,0,26.7,26.9,26.7,25.7
108,서울,2010-09-13 20:00,23.9,0,,,3.8,0,290,0,81,0,24,20.4,1001.9,0,1011.6,0,,9,,,,,,,,,,,22.8,0,25.6,26.2,26.2,25.8
108,서울,2010-09-13 21:00,23.5,0,,,2.4,0,270,0,85,0,24.6,20.8,1002.2,0,1011.9,0,,9,,,,4,4,Sc,10,600,1,19,22.4,0,24.8,25.6,25.7,25.7
108,서울,2010-09-13 22:00,23.4,0,,,2.2,0,250,0,85,0,24.4,20.7,1002.3,0,1012.1,0,,9,,,,,,,,,,19,22,0,24.4,25,25.2,25.6
108,서울,2010-09-13 23:00,23,0,,,0.8,0,50,0,86,0,24.1,20.5,1002.7,0,1012.5,0,,9,,,,,,,,,,19,21.6,0,23.9,24.7,24.9,25.5
